"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3"
"RASSF2","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"SGK1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"SIM2","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-155-5p","",""
"SLC16A6","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"SOX1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-155-5p","",""
"ST18","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"STARD13","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"TMBIM6","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"TNFAIP3","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"TPCN1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"TXLNA","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"UBE2D1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"UBQLN2","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-155-5p","",""
"UBTD2","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-155-5p","",""
"WDR47","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"YTHDF2","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"YWHAE","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-155-5p","",""
"ZBED4","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"ZDHHC17","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"ZER1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"ZFYVE9","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"ZNF521","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-19b-3p","",""
"ZNRF1","0.179784523632708","0.291679295742018","0.190909090909091","1","hsa-miR-148a-3p","",""
"ACVR2B","0.181326904840792","0.293757429832199","0.409090909090909","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"BNC2","0.181326904840792","0.293757429832199","0.409090909090909","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"ADAMTSL3","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"AMMECR1L","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"ARID3A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"ARIH2","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"CCNK","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"CPT1A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"CYB5R4","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"DIP2A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"DLL4","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"EPG5","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"EYA1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"FBXL19","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"FOS","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"FOXF1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"GSKIP","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"HDLBP","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"HEY2","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"KIAA0226","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"KIAA1324L","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"KLHL42","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"LEMD3","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"LETMD1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"LMLN","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"LRIG1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"LRP4","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"LRRC59","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"MAP2K1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"MAPK14","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"MECOM","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"MET","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"NAT8L","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"OSBPL6","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"OTX2","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"PIGA","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"PIKFYVE","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"PLCL1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"PODXL","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"PRKAR2A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"PRUNE2","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"RAB1A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"RAB39B","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"RAB3B","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"RAI14","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"RASGEF1A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"SAR1A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"SEMA5A","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"SLC17A6","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"SLC35F5","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"SMARCE1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"SMUG1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"TANC1","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"TGFA","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"TRIM33","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"USP14","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"USP32","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-148a-3p","",""
"VAMP3","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"WDR41","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-155-5p","",""
"ZBTB46","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"ZNF367","0.191729409210872","0.297936364105691","0.204545454545455","1","hsa-miR-19b-3p","",""
"RUNX1T1","0.192282381436585","0.298589157628201","0.422727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ABR","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ACBD5","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ADAM12","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ALCAM","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"AP4E1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"ATP2C1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ATP7A","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"BCL2L13","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"CCDC149","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"CECR6","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"CEP170","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"CISD3","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"CSF1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"CTDSPL2","0.197842951317879","0.305744843042779","0.429545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"DIRAS2","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"EMC7","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"FOSB","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"GPM6A","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"HIC1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"HIP1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"HOXA9","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"HOXC8","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"ISCA2","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"MN1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"MTMR9","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"NFIA","0.197842951317879","0.305744843042779","0.429545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"ORC2","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"PAXBP1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"PCYT1B","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"PIANP","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"PLA2G15","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"PPP1R15B","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"PREX1","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"RCN2","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"RRAGC","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"SCN3A","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"SCUBE3","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"SH3D19","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"SLC2A13","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"STXBP5","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"SV2C","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"TAB2","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"TADA2B","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"TBX18","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"TENM3","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"TMEM127","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-148a-3p","",""
"TMEM151B","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ZBTB47","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-19b-3p","",""
"ZNF703","0.203557759319981","0.305744843042779","0.218181818181818","1","hsa-miR-155-5p","",""
"ACER2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"AIDA","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"ARFGEF2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"ARHGEF17","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"ATRX","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"BAMBI","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"BCORL1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"C3orf70","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"CDKN1B","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"CREBL2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"DOCK3","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"DOCK4","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"EDNRB","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"EMP2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"HAUS5","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"HECW1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"IP6K1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"KCNA4","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"KDM6B","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"KSR1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"LEPROTL1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"MED13L","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"MID2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"MYCN","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"NBEAL1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"NCS1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"NDFIP2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"NF1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"NUDT3","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"PFKFB3","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"PHF3","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"PHTF2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"PKN2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"PRKAR1A","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"RAB8B","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"RGMB","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"RTKN2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"SGMS1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"SIX1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"SLC43A2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"SPEN","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"TBCEL","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"TCEB1","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"TLN2","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"TMEM200C","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"TMEM236","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"TUB","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"UGCG","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-148a-3p","",""
"UST","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
"VPS35","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"VPS37A","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-19b-3p","",""
"VTI1B","0.215270145212335","0.312273735501689","0.231818181818182","1","hsa-miR-155-5p","",""
